"","condition","ICC_MLM0mean","REMLcriterion_MLM0mean","REMLcriterion_MLM1mean","REMLcriterion_MLM2mean","REMLcriterion_MLM3mean","REMLcriterion_MLM4mean","REMLcriterion_MLM5mean","REMLcriterion_MLM6mean","AIC_sib0mean","AIC_sib1mean","AIC_sib2mean","AIC_sib3mean","BIC_sib0mean","BIC_sib1mean","BIC_sib2mean","BIC_sib3mean","rsquared_sib0mean","adj_rsquared_sib0mean","rsquared_sib1mean","adj_rsquared_sib1mean","rsquared_sib2mean","adj_rsquared_sib2mean","rsquared_sib3mean","adj_rsquared_sib3mean","marg_rsquared_MLM0mean","cond_rsquared_MLM0mean","marg_rsquared_MLM1mean","cond_rsquared_MLM1mean","marg_rsquared_MLM2mean","cond_rsquared_MLM2mean","marg_rsquared_MLM3mean","cond_rsquared_MLM3mean","marg_rsquared_MLM4mean","cond_rsquared_MLM4mean","marg_rsquared_MLM5mean","cond_rsquared_MLM5mean","marg_rsquared_MLM6mean","cond_rsquared_MLM6mean"
"78",78,0.398304687846688,7184.27372031015,6105.677436285,5719.90808328968,6555.86793718236,6561.48672849545,6123.31541794962,6022.43866689361,2842.58510737911,2843.27469542185,2843.02003921004,2666.11607829462,2867.99157173342,2872.91557050188,2872.66091429007,2704.22577482608,0.592755437626495,0.589529738122547,0.593797218849368,0.589767429353826,0.59398770125509,0.589959801465954,0.714782924942388,0.710805794413696,0,0.398304687846688,0.565840896524005,0.863588833343754,0.632292227178978,0.930774674601801,0.508088101304781,0.525622206143021,0.508364405938783,0.525979506460031,0.678561959593944,0.678561959593944,0.712167690241188,0.712167690241188
"79",79,0.796345447578631,457.041142579407,402.357892591999,401.939930447425,384.210142170028,387.996579813168,357.521071329115,363.752266558887,173.508597795647,174.067594618044,173.812587496111,165.729304795706,181.91578208562,183.875976289679,183.620969167746,178.340081230665,0.618629474248328,0.55761019012806,0.636163332798701,0.560364027131764,0.638118197690249,0.562726155542384,0.748999790338118,0.669136087263882,0,0.796345447578631,0.362126344846211,0.95577036928786,0.370290779146109,0.963163539175319,0.828076379286977,0.845309775535612,0.82842356829543,0.846292766800448,0.88679871958842,0.88679871958842,0.888968427491318,0.888973653714859
"80",80,0.798730969767966,1849.0843690365,1628.68323530394,1615.20154067986,1544.54101582108,1549.93508242293,1441.99829501818,1445.70606746043,682.372703867906,683.147997517262,682.98614412571,646.625782325969,699.097654324598,702.660439716737,702.498586325184,671.713208011007,0.571018828799777,0.556097744584117,0.575287219678855,0.556659466155998,0.575887181471674,0.557285742062536,0.69470118816155,0.675620012421647,0,0.798730969767966,0.367270818569238,0.954809812670704,0.37369913567226,0.96155875242269,0.834727165446487,0.843932837284188,0.834830352338091,0.84409063386353,0.892108949306107,0.892108949306107,0.895192145112805,0.895192145112805
"81",81,0.800664453352899,7872.57454154606,6926.37416641708,6849.32843741993,6556.57812434402,6563.42622985769,6120.89677019447,6102.4123610943,2881.23826054775,2882.04393119643,2881.79832313747,2719.78698103034,2906.64472490206,2911.68480627646,2911.4391982175,2757.89667756181,0.559071823943856,0.555579323539451,0.560097274236383,0.55573315989349,0.560304728914154,0.555942672653382,0.682004786329334,0.677570590122771,0,0.800664453352899,0.366223102948769,0.954657814759007,0.372941912590183,0.961424636719878,0.836427778718426,0.842804833834456,0.836460345539708,0.842849069686073,0.893476883375331,0.893476883375331,0.896786872236453,0.896786872236453
"82",82,0.208467769360265,392.092680504241,366.345396767598,329.474958369342,366.855345406474,369.427175901226,362.41685909053,348.349004074091,182.939409462733,183.006936381569,181.842821776318,167.994425841176,191.346593752706,192.815318053204,191.651203447954,180.605202276135,0.378750466028534,0.279350540593099,0.416326554999508,0.294727920624406,0.433835836772512,0.315884969433452,0.668194317767418,0.562619782511596,0,0.208467769360265,0.382458354444887,0.45191045755289,0.686572253901639,0.742424367743429,0.377838556157367,0.435947953024111,0.388635719816943,0.448079573215031,0.395720718289513,0.446308325207264,0.564891469019723,0.66936653651084
"83",83,0.197465104022252,1586.24830996189,1479.32845315601,1318.38525472823,1482.04454021975,1486.09363663049,1475.97080379024,1409.67727020502,719.959911131289,717.620021880224,714.660202119705,652.753554227981,736.684861587981,737.132464079698,734.172644319179,677.840979913019,0.31064354400436,0.286665928143642,0.335301819587087,0.306148390621609,0.350047454371203,0.321540763773449,0.618546862307687,0.594706041201917,0,0.197465104022252,0.38308426161036,0.431766435337053,0.689928936392712,0.732981646808,0.377256033342357,0.412706948324859,0.379907246841027,0.415698124650182,0.389928228002802,0.418351215445235,0.557703895919302,0.651178460832149
"84",84,0.200152707695601,6753.55136640267,6287.63910453189,5587.3782623698,6296.58286333477,6302.11669848083,6278.17535229085,5975.02370833885,3045.72166571202,3031.39670365662,3021.58083795692,2746.70076069802,3071.12813006633,3061.03757873665,3051.22171303695,2784.81045722949,0.289199389824292,0.283569285981316,0.311616489213322,0.304787287717423,0.324385629070465,0.317683105549338,0.607517307864387,0.602044441639388,0,0.200152707695601,0.382823402707041,0.424517106139489,0.689568810690179,0.729679409800108,0.378334491892693,0.404552088408429,0.378957157303436,0.405313655086783,0.389914243614113,0.407737358074896,0.556830021227838,0.649029720281657
"85",85,0.401491885434613,405.388008140708,369.768658010326,355.947055593594,367.550427449402,370.800334421681,363.150779458777,358.050879347508,182.951249544123,183.034554026601,181.832620033586,168.44938911314,191.358433834096,192.842935698236,191.641001705221,181.0601655481,0.373016507450464,0.272699148642538,0.411192105746814,0.288523794444067,0.429489012766042,0.310632557092301,0.657901509373256,0.549051989628384,0,0.401491885434613,0.509546823854732,0.584949722693661,0.63542628982684,0.704184580939874,0.53124975861863,0.578412114040635,0.537284429399012,0.58559225988956,0.543489841899221,0.584311209594731,0.621480297075435,0.714570156059862
"86",86,0.401495608029226,1637.1875188503,1490.66819288634,1423.9298361387,1481.28410803389,1486.03557369117,1475.38968025717,1445.35546607848,720.058486185808,717.410623741659,714.735784680836,654.502744673802,736.7834366425,736.923065941133,734.24822688031,679.59017035884,0.298990768019679,0.274607838211668,0.325758498146013,0.296186502450663,0.339113335039607,0.310127077804503,0.607663450421267,0.583142416072596,0,0.401495608029226,0.509730219511635,0.569668379298896,0.635615097048606,0.692707716121858,0.531765216485253,0.560107775656388,0.533255253427841,0.561762574171605,0.54066502930404,0.563662055653371,0.611834591690098,0.680981858927392
"87",87,0.398971876697274,6980.28434319572,6340.86155714641,6036.12112580607,6299.97359939259,6306.19374159789,6281.90302499964,6130.62942795493,3050.79036481005,3036.31374296168,3026.46388669289,2753.13989498943,3076.19682916436,3065.95461804171,3056.10476177292,2791.24959152089,0.283875436541154,0.278203162771183,0.306673554811077,0.299795316267536,0.319562595833758,0.31281222476068,0.603478973847511,0.597949796191999,0,0.398971876697274,0.51077597378994,0.56651734672305,0.637760133271536,0.693728709633602,0.532812399640002,0.552205904696688,0.533167060492722,0.552620236749699,0.541272953397643,0.554450312463439,0.611133555788551,0.675710142221266
"88",88,0.791093403107472,444.575626753657,386.374429890649,388.530236150793,369.403884964989,374.358017740708,365.052953840955,371.259061331194,183.406785916901,183.363852915981,182.185075697478,169.2128524264,191.813970206874,193.172234587616,191.993457369113,181.823628861359,0.372884798606201,0.272546366383193,0.413988734974213,0.291903054760508,0.431618885226538,0.313206152982066,0.654693620372336,0.544823408672624,0,0.791093403107472,0.761725738317296,0.84992382490812,0.771968918663575,0.860536741799498,0.8355372791555,0.851248194447323,0.836136855050534,0.851831637930704,0.838867867276756,0.852742165094603,0.845141374718412,0.864093027411197
"89",89,0.797405196559395,1798.65576308714,1558.48070195417,1553.50937121161,1483.48065564165,1489.98446999405,1477.57394252553,1481.66154266635,721.819244831201,719.323388974332,716.315868484487,655.231285948917,738.544195287893,738.835831173806,735.828310683961,680.318711633955,0.29604300183932,0.271557541033731,0.322109519459329,0.292377480839124,0.337402854922631,0.308341576629764,0.608992618754342,0.584554657426488,0,0.797405196559395,0.766342253723692,0.853659258981018,0.775796651973211,0.863235853550741,0.842035091050281,0.850962386163981,0.842164392378727,0.851165578347028,0.844857946148031,0.851983434108176,0.849773822146863,0.860498810393855
"90",90,0.799537987885191,7666.60684956585,6623.48574689288,6583.67756160871,6302.3288667291,6310.38065166958,6284.20768314903,6266.61907428936,3052.69948582833,3037.9500692622,3028.08349178118,2754.58385855106,3078.10595018264,3067.59094434223,3057.72436686121,2792.69355508253,0.279765178976359,0.274060348710826,0.303054622672932,0.296140482024846,0.316034341799253,0.309248968205991,0.601694757671591,0.596140700507649,0,0.799537987885191,0.769293772282385,0.854882062240797,0.778405634217382,0.864005479488986,0.843704549660883,0.850184532511112,0.843726657022654,0.850214132270119,0.84650812772576,0.850895481456981,0.851230980201209,0.859475057901488
"91",91,0.205072064374244,404.396494354179,373.187281350953,331.96378062398,381.521829265179,383.706336341785,371.034073298577,357.807739572085,186.234255274887,186.86207238148,185.760708886526,174.018511818581,194.64143956486,196.670454053115,195.569090558162,186.629288253541,0.43206560889662,0.341196106320079,0.4571138614711,0.344012582610912,0.474401470316493,0.36490177663243,0.676568486996325,0.57365846013152,0,0.205072064374244,0.422896051441234,0.539692521992779,0.710703739305866,0.827932235657612,0.348865881988751,0.40287882353323,0.359870563742672,0.41399010269637,0.430259485257056,0.446972357518225,0.582511463447421,0.615008765410279
"92",92,0.198841012875075,1634.18116475132,1508.56075608481,1333.34039988522,1541.7249119334,1545.23417564429,1508.78785267884,1445.87688856117,732.143011588308,731.798189241166,728.795870684154,676.755931556841,748.867962045,751.31063144064,748.308312883628,701.843357241879,0.363008815280638,0.340852600159965,0.375490898038867,0.348100147952853,0.390404533901907,0.363667890651991,0.614951510961651,0.590885980396755,0,0.198841012875075,0.419343454750297,0.530928432086413,0.70979066943776,0.820861909668847,0.345512814705146,0.380583282351267,0.348827667121986,0.384202664821591,0.427830528740674,0.431187836304413,0.575825972284403,0.589954896484031
"93",93,0.199217241599965,6960.84210495985,6415.74528194573,5649.80696100781,6554.35170590038,6559.46677226351,6419.09783860035,6130.10135844909,3099.14992611519,3093.70056985321,3082.50662136406,2849.51577605962,3124.5563904695,3123.34144493324,3112.14749644409,2887.62547259108,0.344021272257107,0.338825401146272,0.353599650961586,0.347186949086204,0.367526623302436,0.361252085835198,0.601848534703842,0.596296621841147,0,0.199217241599965,0.419668345138678,0.528493272292372,0.711504313525702,0.820280646487542,0.346686395605669,0.368913025008004,0.347376445317548,0.369698136605761,0.42844308597331,0.428537862550806,0.5746403321574,0.578775106259575
"94",94,0.396901489130095,417.662563708624,385.170155692934,369.059074145697,382.28881713642,385.130261491199,371.352563833064,366.007669242061,187.136023990847,187.709515864259,186.435308802662,176.247751156474,195.543208280819,197.517897535894,196.243690474297,188.858527591433,0.407311212600196,0.312481006616227,0.434627653323495,0.31684174776589,0.455329771091377,0.341856806735413,0.64627459424366,0.533725601503007,0,0.396901489130095,0.440971783705508,0.649379597286955,0.572134918664847,0.786381639168092,0.50791372580266,0.55399529040164,0.513465231414003,0.560712907252764,0.572811611304933,0.585593283539531,0.646041097011721,0.679545603292263
"95",95,0.401405785452262,1686.1875893373,1555.95887593315,1483.3670182119,1542.54731406087,1546.7611922738,1509.35355352594,1477.2290157994,737.076140941466,736.482055256227,733.173424210305,684.035271073159,753.801091398158,755.994497455702,752.685866409779,709.122696758197,0.329952449635508,0.3066464478837,0.344495204807463,0.315744994492001,0.361799685317201,0.333808443445149,0.586640975450731,0.560806036416402,0,0.401405785452262,0.436885607338806,0.645809993556541,0.568447279740978,0.776859143029189,0.506329385342245,0.533555486446062,0.508030082585851,0.53559261348415,0.568691257983868,0.570861705708345,0.637307013346621,0.651568497504721
"96",96,0.400511894457841,7184.16278595111,6619.78238029055,6291.5755366586,6555.31484266821,6561.07145393802,6420.9048421811,6259.92154169436,3118.29926459287,3112.35140421629,3100.32634999528,2875.75818720693,3143.70572894718,3141.99227929632,3129.96722507531,2913.86788373839,0.31561168528867,0.310190787746402,0.3262539227989,0.319569933937778,0.341799782332064,0.335270018267898,0.578596182881882,0.572720034037606,0,0.400511894457841,0.437211938432271,0.64470040012034,0.569993868543473,0.777771972165829,0.508833642583619,0.526359485962178,0.509207531011201,0.526805642524361,0.569971824700302,0.569994244590211,0.637448215262613,0.642452104732484
"97",97,0.791888598658591,456.631786591959,422.626903356623,423.947770779937,383.699353482492,388.059750691925,373.156962039602,378.538383830522,188.725271498718,189.319610050569,187.91292764926,178.165701759663,197.132455788691,199.127991722204,197.721309320895,190.776478194623,0.379435552311389,0.280145240681211,0.408182440611968,0.284887115739461,0.432636777652053,0.314436106329564,0.624939671183919,0.505602293833348,0,0.791888598658591,0.467753931295369,0.880721305086528,0.479704835600403,0.892618338937504,0.828153865936877,0.843667743702293,0.828633184837135,0.844328246091886,0.849681500382226,0.85430329395724,0.855537601671761,0.863359256334739
"98",98,0.79788377177014,1846.97382288314,1709.56371903492,1702.74507115331,1543.91364151746,1549.81370840648,1510.86956519705,1512.72026016523,741.797818011231,741.084053857938,737.538184202107,689.077120737564,758.522768467924,760.596496057412,757.050626401581,714.164546422602,0.309292151314761,0.285267530490927,0.325037871220301,0.295434269080841,0.343873491500265,0.315096013057294,0.571831468466387,0.545070935245536,0,0.79788377177014,0.474023534684582,0.880835027181597,0.485117114248828,0.891886387662536,0.833553688098917,0.842545815161408,0.833700724398676,0.842757276141458,0.854466395693588,0.855230180907505,0.860071260876304,0.861673375414998
"99",99,0.798944338085081,7874.72619712826,7270.54432424895,7223.7930655185,6557.60382476321,6564.95598344316,6422.63371249447,6398.04480980285,3137.6588566409,3131.58114170703,3119.10419153556,2904.37970095142,3163.06532099521,3161.22201678706,3148.74506661559,2942.48939748289,0.29402758104982,0.28843572030566,0.305180487306082,0.298287436584912,0.3218532363367,0.315125589871786,0.557300008789169,0.551126901342006,0,0.798944338085081,0.480267717440313,0.881694238967684,0.490916792868228,0.892314493302923,0.836051721309366,0.841340892953749,0.836093322805216,0.841386108644979,0.856504545945729,0.85652278566052,0.861883014104128,0.861982652300257
"100",100,0.207677244241634,422.625088600059,379.855467106392,337.178577789199,403.12174747452,404.961339909775,384.337856184015,374.182940089044,189.070799989255,189.771812222576,188.842914886895,179.512756376649,197.477984279228,199.580193894211,198.65129655853,192.123532811608,0.521859413151918,0.445356919256225,0.540886166482535,0.445237451166397,0.555207991653674,0.462542989914856,0.70891722436332,0.616299977569831,0,0.207677244241634,0.505472800405423,0.660288590309718,0.732883293596412,0.891515147608693,0.305258764973744,0.368569891965226,0.316126189903056,0.379961565299404,0.470075045206955,0.472514007119081,0.585913114453896,0.589195134336071
"101",101,0.201769271861072,1709.42436883485,1539.9153386136,1352.72015337879,1630.33799178535,1633.64766139808,1563.88545699619,1510.87725026608,744.303526547878,745.174294662345,743.244526534372,697.56930776309,761.028477004571,764.68673686182,762.756968733846,722.656733448129,0.462193511774969,0.443487199141055,0.467309504669159,0.443945886452894,0.475827442569148,0.452837418120426,0.652251093525494,0.630516786870838,0,0.201769271861072,0.501216101637955,0.652659395995613,0.73898080812615,0.890584546751615,0.30710587646467,0.340464862988962,0.309959962074197,0.34367574908256,0.472531080735317,0.472531080735317,0.590466399618194,0.590494693548485
"102",102,0.199054381215835,7273.39196291719,6540.70614526019,5736.35707803164,6927.60175777305,6932.42628205329,6648.66280785446,6400.79239344118,3146.12280522004,3146.44555175702,3139.54195810331,2935.18363196124,3171.52926957435,3176.08642683705,3169.18283318333,2973.29332849271,0.44738181802884,0.443004644310257,0.449220511205473,0.443756428975368,0.456661847998741,0.451271588554284,0.63857280084957,0.633532979347473,0,0.199054381215835,0.502264052917882,0.653152311220965,0.737959910473683,0.889351584958692,0.306359920416256,0.326269320033207,0.307001235605899,0.327018016030247,0.472631250704131,0.472631250704131,0.590741666823868,0.590741666823868
"103",103,0.396677878284367,436.194845025465,395.902197410241,377.298607074737,403.479523759964,405.658008140094,384.404685309205,380.081893306178,191.065704457971,191.834121654505,190.598058158827,182.722430466445,199.472888747944,201.642503326141,200.406439830462,195.333206901405,0.491953787587122,0.410666393601062,0.511967181401441,0.410293677526741,0.531676734394681,0.434109387393572,0.677833551181197,0.575326044738851,0,0.396677878284367,0.453694451277312,0.751624815184801,0.564894760999731,0.865367338720643,0.478554968584934,0.529968012386371,0.485707962312172,0.538564200394119,0.605076015156733,0.606814396067943,0.662516108620714,0.667100623773865
"104",104,0.396430585005114,1761.14763102549,1605.0701251641,1520.58593862352,1629.50355453315,1633.35141990972,1563.02414159368,1533.17898538438,752.762881313645,753.784348948089,751.651248335101,710.58343221019,769.487831770337,773.296791147563,771.163690534576,735.670857895228,0.421801514806647,0.401690263147748,0.426524298323521,0.401371855267536,0.436726041319046,0.412021043131284,0.611272649278455,0.586977189858358,0,0.396430585005114,0.4437648158584,0.74103472077813,0.559595602490091,0.858408409003249,0.47860998881363,0.501849438629199,0.480114335246149,0.503436348064532,0.602887302878348,0.602889532708937,0.661295923900943,0.661348559456874
"105",105,0.400141439329793,7497.9130711293,6826.13740292174,6455.11757630642,6927.5132458029,6932.80273553569,6648.11037872484,6497.16770878127,3183.65561329637,3184.0730912079,3176.70767811934,2989.91961185315,3209.06207765068,3213.71396628793,3206.34855319937,3028.02930838462,0.404084488076245,0.399364365209523,0.405953883833209,0.400060569188697,0.414487784947062,0.40867913201995,0.59678018160801,0.591157594498958,0,0.400141439329793,0.442571853005479,0.740574944277432,0.55876221705995,0.85695777683869,0.479578338677443,0.495055115499585,0.479947066182471,0.495479523137668,0.604536414401226,0.604536414401226,0.662681753184958,0.662681753184958
"106",106,0.792785493143403,475.444429331423,440.094881200108,439.646908062423,404.968141148272,408.632545242796,386.344853383227,390.912252044087,193.624921575854,194.496748548272,193.44916480843,185.642455601022,202.032105865827,204.305130219907,203.257546480065,198.253232035981,0.449636978643066,0.361578895225957,0.469749512407222,0.359280660825394,0.487363293298973,0.380563979402925,0.641590798255197,0.527551506790942,0,0.792785493143403,0.329080962853653,0.913743342265926,0.341347818973796,0.926194502696045,0.818852072556243,0.835297294288457,0.81941952564628,0.836472553376537,0.861550844520839,0.862029598805233,0.867050697224329,0.868167393953036
"107",107,0.799130591883124,1922.16670341701,1782.96323633583,1771.92398946399,1631.83982114126,1637.11223770435,1564.88448641608,1565.65972431601,760.871498962494,761.886866717871,759.565892288675,721.341404952412,777.596449419186,781.399308917345,779.078334488149,746.42883063745,0.381245837065324,0.359723953137162,0.386418793510832,0.359507337085869,0.39829264360538,0.3719019700793,0.574105623129524,0.54748722457512,0,0.799130591883124,0.322723592955443,0.913624091488351,0.333507190194195,0.92446108529717,0.824501280501906,0.833127319270698,0.824647350573207,0.8333363644364,0.866649719625778,0.866649719625778,0.871844530362371,0.871850692119698
"108",108,0.798995291522167,8187.59505761334,7587.32717007249,7525.24828008347,6932.21485435572,6938.93844866269,6652.10317685482,6624.54357533315,3219.79616309438,3220.11357677663,3211.66288338148,3037.28265410301,3245.20262744869,3249.75445185666,3241.3037584615,3075.39235063447,0.364164895492247,0.35912857783278,0.366286157579812,0.359999313905009,0.376711725722561,0.370528310303142,0.560088543571981,0.553954320075973,0,0.798995291522167,0.323961496081386,0.913231111722073,0.334334629099344,0.923681262907812,0.825718050944662,0.830835319344182,0.825759468026318,0.830879795256005,0.867649478356767,0.867649478356767,0.872850140806016,0.872850140806016
"109",109,0.2045957624232,318.06850287314,207.745150084097,213.234233596793,207.041470458856,212.459002699218,205.852867475698,215.393303716939,106.487621611989,107.157236176406,107.121499064235,108.141423449324,114.894805901962,116.965617848041,116.92988073587,120.752199884284,0.785688028005264,0.751398112486106,0.794574063763712,0.751776993714485,0.794636216312496,0.751852094710933,0.813113740886072,0.753649931168004,0,0.2045957624232,0.83832027711121,0.918572192230245,0.838772064669905,0.918965910633485,0.838562427976514,0.918907897411342,0.838977239230388,0.919205465339764,0.839322495432695,0.919229609645973,0.839885665015307,0.919706654149265
"110",110,0.199915094736962,1280.5244899763,821.577448376519,828.545281481569,820.916123510401,827.803027681635,821.124329895303,833.590378985232,409.345375473775,410.329480416648,410.082693353571,411.932420321382,426.070325930468,429.841922616123,429.595135553045,437.01984600642,0.771054935162707,0.763091628559671,0.772980910384436,0.763023932769718,0.773420156843811,0.76348244442468,0.777406840509303,0.763494768041135,0,0.199915094736962,0.839135598643987,0.919858942767207,0.839229364905011,0.919899988570029,0.839175740400774,0.919914338964758,0.839265629735166,0.919948582195698,0.839410540399251,0.919998238804708,0.839636413303649,0.920046347827367
"111",111,0.200350582043693,5449.91718048678,3467.24874068058,3475.57258188856,3466.53282109647,3474.87179496326,3468.24538438852,3483.6072977711,1722.86758345681,1723.72718065825,1723.60876486938,1725.24712675356,1748.27404781112,1753.36805573828,1753.24963994941,1763.35682328502,0.76781833553377,0.765979272844929,0.768333639772704,0.766035362389497,0.768388530816449,0.766090797987247,0.769453702432987,0.766238913423088,0,0.200350582043693,0.8397840566261,0.920133217368469,0.839819283137365,0.920156180407576,0.839807914527182,0.920147001414962,0.839834189956703,0.920160993114111,0.839844763910961,0.920165440226047,0.839894343646154,0.920205562536103
"112",112,0.383916860735195,330.306932866007,207.657537090448,213.552725242618,207.004364344164,212.663800216792,205.850506122863,215.827165888371,106.34035282162,107.057487079336,106.943423615721,108.210578566553,114.747537111593,116.865868750971,116.751805287356,120.821355001512,0.783671368525755,0.749058787489876,0.792355097345248,0.749095742625508,0.793119964190265,0.750019956729904,0.810374338848951,0.750038901209981,0,0.383916860735195,0.877298857295625,0.938394582982055,0.877437904952045,0.938440518514798,0.877383363329278,0.938376042337344,0.87752488317653,0.938507223238944,0.877960340090199,0.938590667646373,0.878438677453076,0.938778707997434
"113",113,0.399944060127939,1333.30187634035,821.818498770731,829.137445040865,821.114098578359,828.166083027253,821.397474437888,834.233295065825,410.188353561279,411.051800161393,411.020216745365,412.600084332202,426.913304017971,430.564242360867,430.53265894484,437.687510017241,0.769849726939065,0.761844500049989,0.772017328117115,0.762018088122252,0.772078571097033,0.762082017197781,0.776589784499238,0.762626646030441,0,0.399944060127939,0.879119066826246,0.939563280428822,0.879147760577305,0.939607843050137,0.87918786428412,0.939559374258306,0.879268381275878,0.939594908019568,0.879262779743134,0.939605881898153,0.879393590595647,0.939700750107193
"114",114,0.39971259019643,5673.75257480489,3465.40624360013,3474.16581038333,3464.76093273734,3473.2993439536,3466.50393052256,3482.32239270503,1722.93722002272,1723.88845131107,1723.74324061007,1725.57306192344,1748.34368437703,1753.5293263911,1753.3841156901,1763.6827584549,0.767035032688409,0.765189765620594,0.767512103251442,0.765205675704333,0.767576344616984,0.76527055438501,0.768558559234847,0.76533128814848,0,0.39971259019643,0.880041703187652,0.940046682308896,0.88005478801019,0.940054769591845,0.880049139816214,0.940044075041122,0.880060498579437,0.940053547334551,0.880069565812732,0.940055499171121,0.880099114392121,0.940070214505501
"115",115,0.788154993388383,368.96774224665,208.921501553823,215.926633954871,208.180113741609,214.622914612364,207.114097538477,218.540613910019,106.465407793351,107.203287165621,107.121485228461,108.125929176302,114.872592083324,117.011668837256,116.929866900096,120.736705611261,0.784524111740686,0.750047969619196,0.793153286367278,0.750060221027127,0.793359727428018,0.750309670642188,0.812153446286806,0.752384088287154,0,0.788154993388383,0.957264131501931,0.97829608381997,0.957293536040938,0.978305944391408,0.957270367748112,0.978325955216259,0.957354643179659,0.978331950086214,0.957215328219505,0.978347441733211,0.95738924468902,0.978357649571089
"116",116,0.797038900914712,1493.2847359623,823.664339412725,832.150376775001,822.962847673284,830.868104686748,823.218270495741,837.867241068924,410.65101586087,411.62876092833,411.528356060655,413.192310710959,427.375966317562,431.141203127805,431.040798260129,438.279736395998,0.768089585031512,0.760023135815217,0.770032609088,0.759946320012912,0.770217334274106,0.760139147180865,0.774575550794161,0.760486522718795,0,0.797038900914712,0.959210978411991,0.979486672946123,0.959212354609371,0.979495832499106,0.959210589924623,0.979500213572836,0.959237160735813,0.979499839706869,0.959220236827395,0.979504363592002,0.959231681146343,0.979513014756949
"117",117,0.800082525132926,6359.8937948624,3470.0750700927,3480.02728085953,3469.34643687249,3478.72685945088,3471.13615294312,3488.70826568733,1723.16323230023,1724.22401518681,1723.97227943147,1725.89258294155,1748.56969665454,1753.86489026684,1753.6131545115,1764.00227947301,0.766124083213158,0.764271600703955,0.766555777383602,0.764239862476693,0.766673440409905,0.764358692794924,0.767622632499046,0.764382310641463,0,0.800082525132926,0.959766411119616,0.979938606323065,0.95976728015496,0.979939223601772,0.959767606994331,0.979941356548168,0.959771645561438,0.979943245130876,0.959766212302301,0.979942604848465,0.959772425363333,0.979943067246066
